Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_C_MidMerit;new_capacity_Gen_C_MidMerit;Capacity_Gen_C_MidMerit;Gen_C_Baseload;new_capacity_Gen_C_Baseload;Capacity_Gen_C_Baseload;Gen_C_Peak;new_capacity_Gen_C_Peak;Capacity_Gen_C_Peak;Gen_C_WindOnshore;new_capacity_Gen_C_WindOnshore;Capacity_Gen_C_WindOnshore;Gen_C_PV;new_capacity_Gen_C_PV;Capacity_Gen_C_PV;Cons_C;Inelastic_Cons_C;Elastic_Cons_C;ENS_Cons_C;CapDemand_Cons_C;NetworkManager;CapacityManager
134;31.099654884172335;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;0.0;2609.6328789834324;2609.6328789834324;1387.4567764423539;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;2737.7230782;0.0;8300.0;6974.45595;0.0;18662.0;-7599.63580416251;-7297.92;-301.7158041625102;0.0;17169.93;-3499.9999999973384;3127.0727710862084
135;40.64170459094443;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;0.0;2609.6328789834324;2609.6328789834324;2580.212991486524;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;2379.2269218;0.0;8300.0;7028.1092;0.0;18662.0;-8487.54911283469;-8151.36;-336.18911283469;0.0;17169.93;-3499.99999999699;3127.0727710862084
136;59.53706585403083;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;141.7833183994302;2609.6328789834324;2609.6328789834324;4942.133192654699;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;1793.7576955;0.0;8300.0;6500.44115;0.0;18662.0;-9878.115356411232;-9488.64;-389.4753564112325;0.0;17169.93;-3499.9999999947495;3127.0727710862084
137;80.62648916277028;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;800.8278204650724;2609.6328789834324;2609.6328789834324;7578.311022140194;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;1295.4384609;0.0;8300.0;5340.1313;0.0;18662.0;-11514.708603392672;-11063.039999999999;-451.66860339267197;0.0;17169.93;-3499.9999999906727;3127.0727710862084
138;99.1986085234796;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1381.2083279552478;2609.6328789834324;2609.6328789834324;9899.713112718218;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;944.2846173;0.0;8300.0;3603.6322;0.0;18662.0;-12385.701356742027;-11902.08;-483.62135674202716;0.0;17169.93;-3443.136878164513;3127.0727710862084
139;120.88208424242535;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2058.810583436005;2609.6328789834324;2609.6328789834324;10571.257332500256;10571.25733250115;10571.25733250115;261.0255553058789;862.5209869924151;862.5209869924151;815.9538436;0.0;8300.0;1438.37365;0.0;18662.0;-12497.874025313366;-12012.48;-485.3940253133659;0.0;17169.93;-2647.5469351025454;3127.0727710862084
140;144.30926341080058;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2609.6328789785857;2609.6328789834324;2609.6328789834324;10571.257332500789;10571.25733250115;10571.25733250115;553.8593090485356;862.5209869924151;862.5209869924151;745.7230782;0.0;8300.0;68.1163;0.0;18662.0;-12048.587650456533;-11583.359999999999;-465.2276504565344;0.0;17169.93;-2500.0000000032346;3127.0727710862084
141;127.31124577690143;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2259.726721234626;2609.6328789834324;2609.6328789834324;10571.25733250051;10571.25733250115;10571.25733250115;341.39055076131086;862.5209869924151;862.5209869924151;792.0115390999999;0.0;8300.0;0.0;0.0;18662.0;-11464.385944061996;-11019.84;-444.5459440619966;0.0;17169.93;-2500.0000000039704;3127.0727710862084
142;106.76802360187837;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1617.751041572794;2609.6328789834324;2609.6328789834324;10571.257332494457;10571.25733250115;10571.25733250115;84.60026874508672;862.5209869924151;862.5209869924151;1114.7538436;0.0;8300.0;0.0;0.0;18662.0;-10888.362287292104;-10464.0;-424.3622872921046;0.0;17169.93;-2500.000000014528;3127.0727710862084
143;99.052549398756;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1376.6421128232234;2609.6328789834324;2609.6328789834324;9881.568876328422;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;1533.5846173;0.0;8300.0;0.0;0.0;18662.0;-10291.795606357682;-9889.92;-401.87560635768176;0.0;17169.93;-2500.0000000151103;3127.0727710862084
144;93.54493018165255;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1204.5290082413096;2609.6328789834324;2609.6328789834324;9193.116490098946;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;1982.1038436;0.0;8300.0;0.0;0.0;18662.0;-9879.749341851104;-9493.44;-386.309341851103;0.0;17169.93;-2500.0000000153004;3127.0727710862084
145;104.57798095102318;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1549.291500396273;2609.6328789834324;2609.6328789834324;10571.253687712533;10571.25733250115;10571.25733250115;57.22268317802502;862.5209869924151;862.5209869924151;1950.8192346;0.0;8300.0;0.0;0.0;18662.0;-11062.419032090183;-10631.039999999999;-431.3790320901845;0.0;17169.93;-3066.1684160821987;3127.0727710862084
146;99.93614645520269;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1404.2557167374039;2609.6328789834324;2609.6328789834324;9991.934477368719;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;1992.0;0.0;8300.0;0.0;0.0;18662.0;-10478.51769764608;-10069.44;-409.0776976460799;0.0;17169.93;-2909.672493640392;3127.0727710862084
147;97.13259654681084;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1316.6399019863268;2609.6328789834324;2609.6328789834324;9641.681184313997;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;1872.6076955;0.0;8300.0;0.0;0.0;18662.0;-10232.05167856942;-9832.32;-399.7316785694209;0.0;17169.93;-2598.877235403589;3127.0727710862084
148;95.9133355946613;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1278.5351161311846;2609.6328789834324;2609.6328789834324;9489.193095770966;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;1866.5423045;0.0;8300.0;0.0;0.0;18662.0;-10134.270550814446;-9738.24;-396.0305508144469;0.0;17169.93;-2500.0000030671863;3127.0727710862084
149;95.61427017064877;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1269.1933547795063;2609.6328789834324;2609.6328789834324;9451.793753914479;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;1855.3692346;0.0;8300.0;0.0;0.0;18662.0;-10076.356344630007;-9682.56;-393.79634463000696;0.0;17169.93;-2500.000000195926;3127.0727710862084
150;96.0750328860991;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1283.5912948289852;2609.6328789834324;2609.6328789834324;9509.392660276359;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;1850.2615391;0.0;8300.0;0.0;0.0;18662.0;-10143.245501764057;-9746.88;-396.36550176405757;0.0;17169.93;-2500.000000776906;3127.0727710862084
151;98.00917973596965;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1344.0365614625935;2609.6328789834324;2609.6328789834324;9751.120304329896;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;1867.1807654;0.0;8300.0;0.0;0.0;18662.0;-10327.867810764134;-9924.48;-403.38781076413386;0.0;17169.93;-2634.4698577508134;3127.0727710862084
152;101.32551705623432;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1447.672117289529;2609.6328789834324;2609.6328789834324;10165.570413263393;10571.25733250115;10571.25733250115;16.568942606966978;862.5209869924151;862.5209869924151;1873.5653826999999;0.0;8300.0;0.0;0.0;18662.0;-10835.010234333786;-10412.16;-422.8502343337851;0.0;17169.93;-2668.366634700579;3127.0727710862084
153;110.25708386199364;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1726.7792437322987;2609.6328789834324;2609.6328789834324;10571.257332499512;10571.25733250115;10571.25733250115;128.21304265754367;862.5209869924151;862.5209869924151;1874.8423045000002;0.0;8300.0;0.0;0.0;18662.0;-11625.16828104462;-11172.48;-452.6882810446197;0.0;17169.93;-2675.923639737448;3127.0727710862084
154;124.9685988487968;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2186.519520510863;2609.6328789834324;2609.6328789834324;10571.2573325007;10571.25733250115;10571.25733250115;312.10725351226466;862.5209869924151;862.5209869924151;1885.0576955000001;0.0;8300.0;7.4648;0.0;18662.0;-12462.406420144902;-11978.88;-483.52642014490283;0.0;17169.93;-2500.0000001230815;3127.0727710862084
155;129.28827859332517;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2321.5117406960317;2609.6328789834324;2609.6328789834324;10571.25733250078;10571.25733250115;10571.25733250115;366.1039325335629;862.5209869924151;862.5209869924151;1937.7307653999999;0.0;8300.0;312.5885;0.0;18662.0;-12877.329571385535;-12378.24;-499.0895713855356;0.0;17169.93;-2631.8625472921394;3127.0727710862084
156;124.91859835997624;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2184.9592090180936;2609.6328789834324;2609.6328789834324;10571.2573325007;10571.25733250115;10571.25733250115;311.4829272227706;862.5209869924151;862.5209869924151;2014.9846173;0.0;8300.0;991.4187499999999;0.0;18662.0;-13088.629419742481;-12580.8;-507.8294197424822;0.0;17169.93;-2985.473264071902;3127.0727710862084
157;125.54233716303304;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2204.451037959521;2609.6328789834324;2609.6328789834324;10571.257332500712;10571.25733250115;10571.25733250115;319.2796613757844;862.5209869924151;862.5209869924151;2116.1807654;0.0;8300.0;1463.1008;0.0;18662.0;-13474.063085409482;-12951.359999999999;-522.7030854094829;0.0;17169.93;-3200.206359629143;3127.0727710862084
158;120.65852215751987;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2051.8240029415;2609.6328789834324;2609.6328789834324;10571.257332500576;10571.25733250115;10571.25733250115;258.23100179714356;862.5209869924151;862.5209869924151;2254.0884609000004;0.0;8300.0;1742.56425;0.0;18662.0;-13556.623019288963;-13030.08;-526.5430192889639;0.0;17169.93;-3321.3420305491386;3127.0727710862084
159;118.70594625786686;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1990.8060146837781;2609.6328789834324;2609.6328789834324;10571.257332500496;10571.25733250115;10571.25733250115;233.82380413108888;862.5209869924151;862.5209869924151;2368.6923045;0.0;8300.0;1676.31415;0.0;18662.0;-13584.854804753953;-13056.96;-527.894804753955;0.0;17169.93;-3256.038802537113;3127.0727710862084
160;124.83159712243616;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2182.2404150949496;2609.6328789834324;2609.6328789834324;10571.257332500696;10571.25733250115;10571.25733250115;310.39541113917153;862.5209869924151;862.5209869924151;2402.5307654000003;0.0;8300.0;1310.5389499999999;0.0;18662.0;-13652.935522816764;-13123.199999999999;-529.7355228167656;0.0;17169.93;-3124.0271991237782;3127.0727710862084
161;145.28488943594573;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2609.6328789792706;2609.6328789834324;2609.6328789834324;10571.257332500929;10571.25733250115;10571.25733250115;566.0591959799818;862.5209869924151;862.5209869924151;2445.9461564000003;0.0;8300.0;927.0348499999999;0.0;18662.0;-14054.551166306406;-13512.0;-542.5511663064066;0.0;17169.93;-3065.37769376621;3127.0727710862084
162;312.15236268452134;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2609.6328789796603;2609.6328789834324;2609.6328789834324;10571.257332501114;10571.25733250115;10571.25733250115;862.5209869923866;862.5209869924151;862.5209869924151;2512.0269218;0.0;8300.0;392.8351;0.0;18662.0;-14648.132233711576;-14106.24;-541.8922337115771;0.0;17169.93;-2300.1509484337744;3127.0727710862084
163;314.17616368633657;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2609.6328789796607;2609.6328789834324;2609.6328789834324;10571.257332501114;10571.25733250115;10571.25733250115;862.5209869923872;862.5209869924151;862.5209869924151;2576.8307654;0.0;8300.0;29.8592;0.0;18662.0;-14448.463209964328;-13914.24;-534.2232099643273;0.0;17169.93;-2201.6479177780593;3127.0727710862084
164;302.57269224639185;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2609.6328789796594;2609.6328789834324;2609.6328789834324;10571.257332501113;10571.25733250115;10571.25733250115;862.520986992384;862.5209869924151;862.5209869924151;2639.7192346;0.0;8300.0;0.0;0.0;18662.0;-14034.406747910509;-13513.92;-520.4867479105083;0.0;17169.93;-2648.7336431998065;3127.0727710862084
165;163.19623764373648;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2609.632878979565;2609.6328789834324;2609.6328789834324;10571.257332501;10571.25733250115;10571.25733250115;789.9510456198473;862.5209869924151;862.5209869924151;2651.5307654;0.0;8300.0;0.0;0.0;18662.0;-13590.784110231714;-13068.48;-522.3041102317143;0.0;17169.93;-3031.58635763167;3127.0727710862084
166;137.7536960645749;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2586.0560042506454;2609.6328789834324;2609.6328789834324;10571.257332500876;10571.25733250115;10571.25733250115;471.92164775752764;862.5209869924151;862.5209869924151;2517.4538436000003;0.0;8300.0;0.0;0.0;18662.0;-13024.03416500591;-12520.32;-503.7141650059116;0.0;17169.93;-3122.6545110143547;3127.0727710862084
167;126.58557912969414;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2237.052351201466;2609.6328789834324;2609.6328789834324;10571.257332500734;10571.25733250115;10571.25733250115;332.3201862792629;862.5209869924151;862.5209869924151;2367.4153827;0.0;8300.0;0.0;0.0;18662.0;-12310.397063452938;-11832.96;-477.4370634529392;0.0;17169.93;-3197.648037224783;3127.0727710862084
168;116.91458847698955;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1934.8260476716264;2609.6328789834324;2609.6328789834324;10571.2573325004;10571.25733250115;10571.25733250115;211.4318282772095;862.5209869924151;862.5209869924151;2220.5692345999996;0.0;8300.0;0.0;0.0;18662.0;-11560.468305952323;-11111.039999999999;-449.4283059523242;0.0;17169.93;-3377.6161394621604;3127.0727710862084
169;81.90811388040785;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;840.8618203797685;2609.6328789834324;2609.6328789834324;7738.026866326118;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;4984.4692346;0.0;8300.0;0.0;0.0;18662.0;-10540.35950891366;-10127.039999999999;-413.3195089136604;0.0;17169.93;-3022.9990013485244;3127.0727710862084
170;79.02553664345722;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;750.7670024587973;2609.6328789834324;2609.6328789834324;7377.28919947285;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;5007.4538436;0.0;8300.0;0.0;0.0;18662.0;-10044.056345709203;-9649.92;-394.1363457092037;0.0;17169.93;-3091.4547910446477;3127.0727710862084
171;76.9079855422831;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;684.5866787204028;2609.6328789834324;2609.6328789834324;7112.3959312595225;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;5101.3076955;0.0;8300.0;0.0;0.0;18662.0;-9776.475313953933;-9392.64;-383.83531395393334;0.0;17169.93;-3121.816323753891;3127.0727710862084
172;76.7771414705605;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;680.4966667325655;2609.6328789834324;2609.6328789834324;7096.007403669869;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;4995.6423045;0.0;8300.0;0.0;0.0;18662.0;-9642.590996964036;-9264.0;-378.59099696403575;0.0;17169.93;-3129.5567500771704;3127.0727710862084
173;78.22157754197634;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;725.6234630246358;2609.6328789834324;2609.6328789834324;7276.21764908685;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;4889.3384609;0.0;8300.0;0.0;0.0;18662.0;-9702.404673173149;-9321.6;-380.80467317314833;0.0;17169.93;-3188.7766881207103;3127.0727710862084
174;81.28189957167018;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;821.2696226230889;2609.6328789834324;2609.6328789834324;7659.080781544281;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;4664.9192346;0.0;8300.0;0.0;0.0;18662.0;-10006.859608378194;-9614.4;-392.4596083781944;0.0;17169.93;-3138.411428380826;3127.0727710862084
175;87.0302791085709;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1000.9861157440979;2609.6328789834324;2609.6328789834324;8379.945404574984;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;4169.7923045;0.0;8300.0;0.0;0.0;18662.0;-10792.598999371203;-10369.92;-422.67899937120234;0.0;17169.93;-2758.123422415202;3127.0727710862084
176;95.09702230683736;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1253.0315389995703;2609.6328789834324;2609.6328789834324;9387.12934544798;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;3614.65;0.0;8300.0;0.0;0.0;18662.0;-11754.810884340326;-11295.359999999999;-459.4508843403273;0.0;17169.93;-2500.0000000410337;3127.0727710862084
177;105.50306530339162;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1578.2210872749783;2609.6328789834324;2609.6328789834324;10571.25733248927;10571.25733250115;10571.25733250115;68.78829089984802;862.5209869924151;862.5209869924151;3081.2153827;0.0;8300.0;0.0;0.0;18662.0;-12799.481894417839;-12300.48;-499.00189441783874;0.0;17169.93;-2500.0000000069867;3127.0727710862084
178;119.37230868048155;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2011.6349340323625;2609.6328789834324;2609.6328789834324;10571.257332500409;10571.25733250115;10571.25733250115;242.15383646031555;862.5209869924151;862.5209869924151;2712.5038436;0.0;8300.0;1.8662;0.0;18662.0;-13039.415947320518;-12532.8;-506.6159473205188;0.0;17169.93;-2500.000000002888;3127.0727710862084
179;104.12955171000081;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1535.298490460449;2609.6328789834324;2609.6328789834324;10516.194006533091;10571.25733250115;10571.25733250115;51.61939295075521;862.5209869924151;862.5209869924151;2394.2307654;0.0;8300.0;443.68905;0.0;18662.0;-12441.031705627309;-11955.84;-485.19170562730955;0.0;17169.93;-2500.000000010347;3127.0727710862084
180;91.98440230007135;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1155.8559911430154;2609.6328789834324;2609.6328789834324;9000.760574939753;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;2212.2692346;0.0;8300.0;2175.0561000000002;0.0;18662.0;-12032.921424832604;-11562.24;-470.6814248326043;0.0;17169.93;-2511.0171958728956;3127.0727710862084
181;85.461713748184;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;951.9373052885414;2609.6328789834324;2609.6328789834324;8182.679235370555;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;2275.4769217999997;0.0;8300.0;4197.55035;0.0;18662.0;-12107.643750313973;-11633.279999999999;-474.3637503139739;0.0;17169.93;-3499.9999967676276;3127.0727710862084
182;81.71142635910083;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;834.7325541211861;2609.6328789834324;2609.6328789834324;7713.926457381786;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;2383.0576955;0.0;8300.0;4942.16415;0.0;18662.0;-12373.880856979264;-11888.64;-485.24085697926347;0.0;17169.93;-3499.999999973193;3127.0727710862084
183;85.29462472727104;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;946.6147590963303;2609.6328789834324;2609.6328789834324;8159.143555491788;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;2531.1807654;0.0;8300.0;4651.03695;0.0;18662.0;-12889.996112748458;-12384.96;-505.0361127484587;0.0;17169.93;-3397.983162448146;3127.0727710862084
184;90.46330181079733;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1108.265902197181;2609.6328789834324;2609.6328789834324;8809.009990122771;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;2760.0692345999996;0.0;8300.0;3513.58805;0.0;18662.0;-13411.856218128516;-12887.039999999999;-524.8162181285172;0.0;17169.93;-2779.0756321770705;3127.0727710862084
185;96.69846076539889;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1303.076328469787;2609.6328789834324;2609.6328789834324;9587.309775848773;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;3017.0499999999997;0.0;8300.0;2770.84045;0.0;18662.0;-14178.27655442001;-13624.32;-553.95655442001;0.0;17169.93;-2500.0000000429413;3127.0727710862084
186;121.37338249919206;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2074.1684875915557;2609.6328789834324;2609.6328789834324;10571.257332500467;10571.25733250115;10571.25733250115;267.1672580950012;862.5209869924151;862.5209869924151;3403.9576954999998;0.0;8300.0;1373.98975;0.0;18662.0;-15190.540324814796;-14600.64;-589.9003248147973;0.0;17169.93;-2500.000000002278;3127.0727710862084
187;125.41593482669147;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2200.4982478672546;2609.6328789834324;2609.6328789834324;10571.257332500596;10571.25733250115;10571.25733250115;317.69916272302896;862.5209869924151;862.5209869924151;4035.7153827;0.0;8300.0;64.3839;0.0;18662.0;-14689.553826786812;-14119.68;-569.8738267868116;0.0;17169.93;-2500.000000002186;3127.0727710862084
188;102.9787847553185;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1499.3370269746608;2609.6328789834324;2609.6328789834324;10372.348107372081;10571.25733250115;10571.25733250115;37.23480714169963;862.5209869924151;862.5209869924151;4626.6115391;0.0;8300.0;0.0;0.0;18662.0;-14035.531480740168;-13488.0;-547.5314807401688;0.0;17169.93;-2500.0000000100495;3127.0727710862084
189;95.68690401938287;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1271.4657252203215;2609.6328789834324;2609.6328789834324;9460.863089336259;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;5133.8692346;0.0;8300.0;0.0;0.0;18662.0;-13366.198049108241;-12843.84;-522.3580491082411;0.0;17169.93;-2500.000000006749;3127.0727710862084
190;88.5624513430011;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1048.826491060322;2609.6328789834324;2609.6328789834324;8570.306842996582;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;5569.6192346;0.0;8300.0;0.0;0.0;18662.0;-12688.75256867262;-12192.0;-496.75256867261976;0.0;17169.93;-2500.000000022887;3127.0727710862084
191;82.2007364250833;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;850.0928743482804;2609.6328789834324;2609.6328789834324;7777.124071341667;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;5952.057695500001;0.0;8300.0;0.0;0.0;18662.0;-11986.139219241873;-11516.16;-469.97921924187324;0.0;17169.93;-2593.1329651795245;3127.0727710862084
192;78.8958503064128;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;746.728730162982;2609.6328789834324;2609.6328789834324;7361.498193329187;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;6225.3192346000005;0.0;8300.0;0.0;0.0;18662.0;-11335.050050328662;-10890.24;-444.8100503286631;0.0;17169.93;-2998.496691568177;3127.0727710862084
